CN_ID,CN_ADDRESS1,CN_ADDRESS2,CN_CITY,CN_STATE,CN_ZIP,N_ADDRESS,N_ADDR2,N_CITY,N_STATE,N_ZIP,N_ZIP4,N_LON,N_LAT,N_MCODE,N_LCODE,N_RCODE,N_HOUSENUM,N_PREDIR,N_STREET,N_STRSUF,N_POSTDIR,N_UNIT,N_UNIT2,N_UNITDES,N_UNITDES2,SPECIES
412204,9566 DALEVIEW DR.,,SOUTH LYON,MI,48178,9566 Daleview Dr,,South Lyon,MI,48178-9106,9106,-83.677812,42.465704,S80,AS0,S5HPNTSCZA,9566,,Daleview,Dr,,,,,,Jack Pine
411991,4020 CHANDA CT,,HIGHLAND,MI,48356,4020 Chanda Ct,,Highland,MI,48356-1114,1114,-83.603546,42.675055,S80,AS0,S5HPNTSCZA,4020,,Chanda,Ct,,,,,,Yellowwood
243545,300 S. HUGHES RD,"BROOKS INC, DBA FAULKWOOD SHORES GOLF CLUB",HOWELL,MI,48843,300 S Hughes Rd,"Brooks Inc, Dba Faulkwood Shores Golf Club",Howell,MI,48843-7135,7135,-83.853521,42.59522,S80,AS0,S5HPNTSCZA,300,S,Hughes,Rd,,,,,,Serviceberry
354033,9405 BRIANNA TR,WOODLAND ESTATE,PORTAGE,MI,49002,9405 Brianna Trl,Woodland Estate,Portage,MI,49002-8432,8432,-85.536414,42.180667,S80,AS0,S5HPNTSCZA,9405,,Brianna,Trl,,,,,,Sugar Maple
350414,69720 W WHITETAIL RD,,STURGIS,MI,49091,69720 W White Tail Rd,,Sturgis,MI,49091-8252,8252,-85.451691,41.784187,S88,AS0,S5HP-TSCZA,69720,W,White Tail,Rd,,,,,,White Oak
369345,71467 STAGS LEAP CT,"RESERVE AT KNOLLWOOD SUBDIVISION ENTRY EASTSIDE OF IRONWOOD, JUST NORTH OF STATE LINE ROAD",NILES,MI,49120,71467 Stags Leap Ct,Reserve At Knollwood Subdivision Entry Eastside Of Ironwood,Niles,MI,49120-7818,7818,-86.207409,41.761443,S80,AS0,S5HPNTSCZA,71467,,Stags Leap,Ct,,,,,,Box Elder
412303,253 NORMANDY DR,,ONSTED,MI,49265,253 Normandy Dr,,Onsted,MI,49265-9421,9421,-84.187041,42.004575,S80,AS0,S5HPNTSCZA,253,,Normandy,Dr,,,,,,Loblolly Pine
412313,20450 DORSET LN,,BROOKFIELD,WI,53045,20450 Dorset Ln,,Brookfield,WI,53045-1735,1735,-88.166872,43.066302,S80,AS0,S5HPNTSCZA,20450,,Dorset,Ln,,,,,,Northern Red Oak
268019,7609 WELTON DR.,,MADISON,WI,53719,7609 Welton Dr,,Madison,WI,53719-3025,3025,-89.514275,43.043667,S80,AS0,S5HPNTSCZA,7609,,Welton,Dr,,,,,,Red Maple
409714,4885 PHEASANT,,AFTON,MN,55001,4885 Pheasant Ct,,Afton,MN,55001-9415,9415,-92.793914,44.877475,S81,AS0,S5HPN-SCZA,4885,,Pheasant,Ct,,,,,,Shagbark Hickory
351332,6 HIGH POINT ROAD,,DELLWOOD,MN,55110,6 High Point Rd,,Dellwood,MN,55110-6176,6176,-92.962198,45.109606,S80,AS0,S5HPNTSCZA,6,,High Point,Rd,,,,,,White Pine
310517,21001 JOHN MILLESS DR,PLEASANT PLACE,ROGERS,MN,55374,21001 John Milless Dr,Pleasant Place,Rogers,MN,55374-8400,8400,-93.54765,45.189231,S80,AS0,S5HPNTSCZA,21001,,John Milless,Dr,,,,,,Slippery Elm
312887,8434  149TH ST. W.,LAKEVIEW HEIGHTS,SAVAGE,MN,55378,8434 W 149th St,Lakeview Heights,Savage,MN,55378-4712,4712,-93.385033,44.732449,S86,AS0,S5H-NT-CZA,8434,W,149th,St,,,,,,Jack Pine
412318,5212 GAVIN LN SE,,ROCHESTER,MN,55904,5212 Gavin Ln,,Rochester,MN,55904-6286,6286,-92.3767,43.9779,S84,ZB9E,S3HPNT-CZA,5212,,Gavin,Ln,,,,,,Yellowwood
280767,228 S DWYER,,ARLINGTON HEIGHTS,IL,60005,228 S Dwyer Ave,,Arlington Heights,IL,60005-1640,1640,-87.997628,42.079511,S81,AS0,S5HPN-SCZA,228,S,Dwyer,Ave,,,,,,Serviceberry
289712,2422 N SALEM LN,,ROUND LAKE BEACH,IL,60073,2422 N Salem Ln,,Round Lake Beach,IL,60073-4943,4943,-88.071267,42.391538,S80,AS0,S5HPNTSCZA,2422,N,Salem,Ln,,,,,,Sugar Maple
274598,833 AUDUBON DR,,SAINT LOUIS,MO,63105,833 Audubon Dr,,Saint Louis,MO,63105-2963,2963,-90.326418,38.638642,S80,AS0,S5HPNTSCZA,833,,Audubon,Dr,,,,,,White Oak
282653,49 ABERDEEN PL,,SAINT LOUIS,MO,63105,49 Aberdeen Pl,,Saint Louis,MO,63105-2274,2274,-90.307986,38.641161,S80,AS0,S5HPNTSCZA,49,,Aberdeen,Pl,,,,,,Box Elder
353669,17 RIO VISTA DR,,SAINT LOUIS,MO,63124,17 Rio Vista Dr,,Saint Louis,MO,63124-1756,1756,-90.369773,38.657212,S80,AS0,S5HPNTSCZA,17,,Rio Vista,Dr,,,,,,Loblolly Pine
278980,12226 SOMMERTON CT,,SAINT LOUIS,MO,63141,12226 Sommerton Ct,,Saint Louis,MO,63141-6624,6624,-90.45331,38.668507,S80,AS0,S5HPNTSCZA,12226,,Sommerton,Ct,,,,,,Northern Red Oak
346381,208 SE CHELSEA CIR.,,LEES SUMMIT,MO,64063,208 SE Chelsea Cir,,Lees Summit,MO,64063-2473,2473,-94.311303,38.913528,S80,AS0,S5HPNTSCZA,208,SE,Chelsea,Cir,,,,,,Red Maple
342197,3501 NE STANTON,,LEE'S SUMMIT,MO,64064,3501 NE Stanton St,,Lees Summit,MO,64064-2012,2012,-94.367635,38.976112,SA1,AS0,S5HPN-S-ZA,3501,NE,Stanton,St,,,,,,Shagbark Hickory
303291,2500 SW WINTEROAK CIR.,,LEE'S SUMMIT,MO,64081,2500 SW Winteroak Cir,,Lees Summit,MO,64081-2578,2578,-94.427951,38.91084,SA0,AS0,S5HPNTS-ZA,2500,SW,Winteroak,Cir,,,,,,White Pine
371326,1325 SE DALTON,,LEE'S SUMMIT,MO,64081,1325 SE Dalton Dr,,Lees Summit,MO,64081-3199,3199,-94.350036,38.893466,SA1,AS0,S5HPN-S-ZA,1325,SE,Dalton,Dr,,,,,,Slippery Elm
255118,1236 W 60 TERR,,KANSAS CITY,MO,64113,1236 W 60th Ter,,Kansas City,MO,64113-1319,1319,-94.605357,39.018076,S89,AS0,S5HP--SCZA,1236,W,60th,Ter,,,,,,Jack Pine
379501,646 W 67TH ST,,KANSAS CITY,MO,64113,646 W 67th St,,Kansas City,MO,64113-1915,1915,-94.598393,39.007678,S80,AS0,S5HPNTSCZA,646,W,67th,St,,,,,,Yellowwood
349839,6000 MCGEE,,KANSAS CITY,MO,64113,6000 Mcgee St,,Kansas City,MO,64113-2208,2208,-94.584851,39.018528,S81,AS0,S5HPN-SCZA,6000,,Mcgee,St,,,,,,Serviceberry
340815,814 W. 81 ST.,,KANSAS CITY,MO,64114,814 W 81st St,,Kansas City,MO,64114-2220,2220,-94.599659,38.981706,S89,AS0,S5HP--SCZA,814,W,81st,St,,,,,,Sugar Maple
393302,3334 E SUMMIT RIDGE DR.,,SPRINGFIELD,MO,65804,3334 E Summit Ridge Dr,,Springfield,MO,65804-5310,5310,-93.228089,37.114854,S80,AS0,S5HPNTSCZA,3334,E,Summit Ridge,Dr,,,,,,White Oak
320595,831 E LAKEWOOD,,SPRINGFIELD,MO,65810,831 E Lakewood St,,Springfield,MO,65810-2449,2449,-93.285396,37.125446,S81,AS0,S5HPN-SCZA,831,E,Lakewood,St,,,,,,Box Elder
393479,1077 E. PENDLETON PL,,SPRINGFIELD,MO,65810,1077 E Pendleton Pl,,Springfield,MO,65810-2842,2842,-93.281755,37.123087,S80,AS0,S5HPNTSCZA,1077,E,Pendleton,Pl,,,,,,Loblolly Pine
369211,1125 E. NATIONAL PLACE BLVD,,SPRINGFIELD,MO,65810,1125 E National Place Blvd,,Springfield,MO,65810-2839,2839,-93.279995,37.120589,S80,AS0,S5HPNTSCZA,1125,E,National Place,Blvd,,,,,,Cottonwood
321879,2023 W. WILLOW LAKES COVE,,SPRINGFIELD,MO,65810,2023 W Willow Lakes Cv,,Springfield,MO,65810-1563,1563,-93.320364,37.127904,S80,AS0,S5HPNTSCZA,2023,W,Willow Lakes,Cv,,,,,,Cottonwood
355213,1650 CAMBRIDGE RD,,LAWRENCE,KS,66044,1650 Cambridge Rd,,Lawrence,KS,66044-2545,2545,-95.256515,38.963279,S80,AS0,S5HPNTSCZA,1650,,Cambridge,Rd,,,,,,Cottonwood
396276,4625 MUIRFIELD DR.,,LAWRENCE,KS,66047,4625 Muirfield Dr,,Lawrence,KS,66047-1819,1819,-95.301086,38.951163,S80,AS0,S5HPNTSCZA,4625,,Muirfield,Dr,,,,,,Cottonwood
358089,26250 W. 111 TERR,,OLATHE,KS,66061,26250 W 111th Ter,,Olathe,KS,66061-8432,8432,-94.888646,38.92579,S89,AS0,S5HP--SCZA,26250,W,111th,Ter,,,,,,Cottonwood
385774,12627 CLINTON CT.,,OLATHE,KS,66061,12627 S Clinton Ct,,Olathe,KS,66061-6330,6330,-94.829012,38.899219,S82,AS0,S5H-NTSCZA,12627,S,Clinton,Ct,,,,,,Cottonwood
369207,5008 W 68TH ST.,,PRAIRIE VILLAGE,KS,66208,5008 W 68th St,,Prairie Village,KS,66208-1412,1412,-94.643545,39.005983,S80,AS0,S5HPNTSCZA,5008,W,68th,St,,,,,,Cottonwood
349060,6723 WILLOW LN,,MISSION HILLS,KS,66208,6723 Willow Ln,,Mission Hills,KS,66208-2267,2267,-94.613418,39.007395,S80,AS0,S5HPNTSCZA,6723,,Willow,Ln,,,,,,Cottonwood
355935,12944 CATALINA DR,,LEAWOOD,KS,66209,12944 Catalina Dr,,Leawood,KS,66209-2385,2385,-94.633297,38.893085,S80,AS0,S5HPNTSCZA,12944,,Catalina,Dr,,,,,,Cottonwood
398078,11520 MACKEY ST,,OVERLAND PARK,KS,66210,11520 Mackey St,,Overland Park,KS,66210-2416,2416,-94.685953,38.921628,S80,AS0,S5HPNTSCZA,11520,,Mackey,St,,,,,,Cottonwood
331212,9233 GRAND VIEW DR,,OVERLAND PARK,KS,66212,9233 Grandview Dr,,Overland Park,KS,66212-3936,3936,-94.689605,38.961075,S88,AS0,S5HP-TSCZA,9233,,Grandview,Dr,,,,,,Cottonwood
352745,8442 SUMMIT,,LENEXA,KS,66215,8442 Summit St,,Lenexa,KS,66215-5388,5388,-94.744022,38.97515,S81,AS0,S5HPN-SCZA,8442,,Summit,St,,,,,,Cottonwood
356150,21206 W 64 ST,,SHAWNEE,KS,66218,21206 W 64th St,,Shawnee,KS,66218-8983,8983,-94.832164,39.011949,S88,AS0,S5HP--SCZA,21206,W,64th,St,,,,,,Cottonwood
328618,9320 HALL DR.,,LENEXA,KS,66219,9320 Hall Dr,,Lenexa,KS,66219-2211,2211,-94.766573,38.958757,S80,AS2,S5HPNTSCZA,9320,,Hall,Dr,,,,,,Cottonwood
264243,10812 W 141 ST.,,OVERLAND PARK,KS,66221,10812 W 141st St,,Overland Park,KS,66221-8084,8084,-94.709667,38.872297,S89,AS0,S5HP--SCZA,10812,W,141st,St,,,,,,Cottonwood
55449,601 W LOCHLAND RD,PO BOX 1011,HASTINGS,NE,68901,601 W Lochland Rd,Po Box 1011,Hastings,NE,68901-2445,2445,-98.391508,40.6405,S80,AS0,S5HPNTSCZA,601,W,Lochland,Rd,,,,,,Cottonwood
226607,CISCO,1414 MASSACHUSETTS AVENUE,BOXBOROUGH,MA,1719,1414 Massachusetts Ave,Cisco,Boxborough,MA,01719-2205,2205,-71.540476,42.485866,S80,AS0,S5HPNTSCZA,1414,,Massachusetts,Ave,,,,,,White Pine
406400,29 KITTERY AVE,,ROWLEY,MA,1969,29 Kittery Ave,,Rowley,MA,01969-1014,1014,-70.869763,42.730652,S80,AS0,S5HPNTSCZA,29,,Kittery,Ave,,,,,,White Pine
329421,BROOKHAVEN,1010 WALTHAM ST,LEXINGTON,MA,2421,1010 Waltham St,Brookhaven,Lexington,MA,02421-8044,8044,-71.231855,42.414957,S80,AS0,S5HPNTSCZA,1010,,Waltham,St,,,,,,White Pine
389640,BISHOPS FOREST 1,287A BISHOPS FOREST DR.,WALTHAM,MA,2452,1 Bishops Forest Dr,287a Bishops Forest Dr,Waltham,MA,02452-8801,8801,-71.23391,42.401979,S81,AS0,S5HPN-SCZA,1,,Bishops Forest,Dr,,,,,,White Pine
260197,236 WENNEKER DR,,SAINT LOUIS,MO,6312,236 Wenneker Dr,,Saint Louis,MO,63124-2034,2034,-90.352843,38.648653,S90,AS0,S5HPNTSC-A,236,,Wenneker,Dr,,,,,,White Pine
232814,13 DEB LYNN DR,,ERIAL,NJ,8081,13 Deb Lynn Dr,,Erial,NJ,08081-9625,9625,-75.0022,39.77154,S80,AS0,S5HPNTSCZA,13,,Deb Lynn,Dr,,,,,,White Pine
406464,113 WYNDEMERE DR,,JOHNSTOWN,PA,15904,113 Wyndemere Dr,,Johnstown,PA,15904-3753,3753,-78.876784,40.269733,S80,AS0,S5HPNTSCZA,113,,Wyndemere,Dr,,,,,,White Pine
261684,118 NORTH LARKSPUR DR,,PALMYRA,PA,17078,118 N Larkspur Dr,,Palmyra,PA,17078-9005,9005,-76.599541,40.278433,S80,AS0,S5HPNTSCZA,118,N,Larkspur,Dr,,,,,,White Pine
405893,977 E. DRINKER STREET,,DUNMORE,PA,18512,977 E Drinker St,,Dunmore,PA,18512-2651,2651,-75.607114,41.417088,S80,AS0,S5HPNTSCZA,977,E,Drinker,St,,,,,,White Pine
364742,SPRINGHOUSE PLAZA,1133 BETHLEHEM PIKE,AMBLER,PA,19002,1133 Bethlehem Pike,Springhouse Plaza,Ambler,PA,19002,,-75.2111,40.1773,E023,ZC5X,M5H-NTSCZA,1133,,Bethlehem,Pike,,,,,,White Pine
332746,KEYSTONE CROSSING COMMON,100 CROSSING DRIVE,BRISTOL,PA,19007,100 Crossing Dr,Keystone Crossing Common,Bristol,PA,19007-1507,1507,-74.896432,40.113292,S80,AS0,S5HPNTSCZA,100,,Crossing,Dr,,,,,,White Pine
390132,CHURCHILL DR AND STABLE DR,1304 00758300 ,ELVERSON,PA,19520,Churchill Dr And Stable Dr,1304 00758300,Elverson,PA,19520,,-75.8055,40.1578,E023,ZC5X,MX,,,Churchill,Dr,,,,,,White Pine
337309,31 North Chestnut St,,Elverson,PA,19520,31 N Chestnut St,,Elverson,PA,19520-9401,9401,-75.833083,40.158299,S80,AS0,S5HPNTSCZA,31,N,Chestnut,St,,,,,,White Pine
335283,MEADOW GLEN & MEADOW LANE,,WYOMISSING,PA,19610,Meadow Glen & Meadow Lane,,?Wyomissing,PA,19610,,-75.9733,40.3376,E023,ZC5X,MX,,,Meadow,Gln,,,,,,White Pine
376289,SOUTH CLUSTER,THOREAU PLACE AND BELMONT RDG CT,RESTON,VA,20191,South Cluster,Thoreau Place And Belmont Rdg Ct,Reston,VA,20191,,-77.3513,38.9384,E020,ZC5X,Z1,,S,Cluster,,,,,,,Loblolly Pine
329062,PROMENADE TOWERS,5225 POOKS HILL RD,BETHESDA,MD,20814,5225 Pooks Hill Rd,Rd Promenade Towers,Bethesda,MD,20814-2052,2052,-77.106521,39.014645,S81,AS0,S5HPN-SCZA,5225,,Pooks Hill,Rd,,,,,,Loblolly Pine
332130,WASHINGTON EPISCOPAL SCHOOL,5600 LITTLE FALLS PARKWAY,BETHESDA,MD,20816,5600 Little Falls Pkwy,Parkway Washington Episcopal School,Bethesda,MD,20816-1519,1519,-77.100714,38.965066,S81,AS0,S5HPN-SCZA,5600,,Little Falls,Pkwy,,,,,,Loblolly Pine
338724,4703 ADRIAN ST,,ROCKVILLE,MD,20853,4703 Adrian St,,Rockville,MD,20853-3450,3450,-77.093928,39.06362,S80,AS0,S5HPNTSCZA,4703,,Adrian,St,,,,,,Loblolly Pine
250088,BRIGHTON GARDENS COLUMBIA,7110 MINSTREL WAY,COLUMBIA,MD,21045,7110 Minstrel Way,Brighton Gardens Columbia,Columbia,MD,21045-5426,5426,-76.844453,39.177807,S80,AS0,S5HPNTSCZA,7110,,Minstrel,Way,,,,,,Loblolly Pine
312122,9108 SEAFORTH DR,,LOUISVILLE,KY,40258,9108 Seaforth Dr,,Louisville,KY,40258-1606,1606,-85.870759,38.122756,S80,AS0,S5HPNTSCZA,9108,,Seaforth,Dr,,,,,,Loblolly Pine
241030,9508 GATEWAY DR,,JEFFERSONTOWN,KY,40299,9508 Gateway Dr,,Jeffersontown,KY,40299-2646,2646,-85.577644,38.211525,S80,AS0,S5HPNTSCZA,9508,,Gateway,Dr,,,,,,Loblolly Pine
241228,5421 VALLEY PARK DRIVE,,LOUISVILLE,KY,40299,5421 Valley Park Dr,,Louisville,KY,40299-4135,4135,-85.539835,38.169994,S80,AS0,S5HPNTSCZA,5421,,Valley Park,Dr,,,,,,Loblolly Pine
328961,301 DELANEY WOODS DR,,NICHOLASVILLE,KY,40356,301 Delaney Woods,,Nicholasville,KY,40356-8730,8730,-84.627301,37.97731,S81,AS0,S5HPN-SCZA,301,,Delaney Woods,,,,,,,Loblolly Pine
267857,600 KEMPER LANE,,DANVILLE,KY,40422,600 Kemper Ln,,Danville,KY,40422-9331,9331,-84.732235,37.662209,S80,AS0,S5HPNTSCZA,600,,Kemper,Ln,,,,,,Loblolly Pine
338248,WATERFORD TOWNHOMES,2424 BUTTERWOOD WAY,BOWLING GREEN,KY,42101,2424 Butterwood Way,Waterford Townhomes,Bowling Green,KY,42101-5232,5232,-86.490921,36.976481,S80,AS0,S5HPNTSCZA,2424,,Butterwood,Way,,,,,,Loblolly Pine
294640,MEADOWS APTS.,504 MEADOWS DR,MARYSVILLE,OH,43040,504 Meadow Dr,Meadows Apts,Marysville,OH,43040-8677,8677,-83.373947,40.251024,S88,AS0,S5HP--SCZA,504,,Meadow,Dr,,,,,,Red Buckeye
390297,PARCEL #139204021001000,TRICIA PRICE/ RUTHERFORD,POWELL,OH,43065,Parcel #139204021001000,Tricia Price/ Rutherford,Powell,OH,43065,,-83.0887,40.1638,E020,ZC5X,Z1,,,Parcel,,,13920402100,,#,,Red Buckeye
239081,LIBERTY HIGH SCHOOL,3584 HOME RD,POWELL,OH,43065,3584 Home Rd,Liberty High School,Powell,OH,43065-9757,9757,-83.100998,40.196204,S80,AS0,S5HPNTSCZA,3584,,Home,Rd,,,,,,Red Buckeye
363531,5377 CENTRAL COLLEGE RD.,,WESTERVILLE,OH,43081,5377 Central College Rd,,Westerville,OH,43081-7095,7095,-82.845471,40.09962,S80,AS0,S5HPNTSCZA,5377,,Central College,Rd,,,,,,Red Buckeye
378686,THE WILLOWS,2365 HARDY PARKWAY,GROVE CITY,OH,43123,2365 Hardy Parkway St,The Willows,Grove City,OH,43123-1516,1516,-83.044911,39.908407,A89,AS0,S5HP--SCZA,2365,,Hardy Parkway,St,,,,,,Red Buckeye
331560,WILLOWS AT PRESERVE CROSSING,6171 NORWAY GLEN,COLUMBUS,OH,43230,6171 Norway Glen Ave,Willows At Preserve Crossing,Columbus,OH,43230-7309,7309,-82.853026,40.063641,S81,AS0,S5HPN-SCZA,6171,,Norway Glen,Ave,,,,,,Red Buckeye
270400,913 SUMMIT ST,,DEFIANCE,OH,43512,913 Summit St,,Defiance,OH,43512-3041,3041,-84.355652,41.274114,S80,AS0,S5HPNTSCZA,913,,Summit,St,,,,,,Red Buckeye
406405,25785 MEADOW TRL,,COLUMBIA STATION,OH,44028,25785 Meadow Trl,,Columbia Station,OH,44028-9055,9055,-81.929568,41.298578,S80,AS0,S5HPNTSCZA,25785,,Meadow,Trl,,,,,,Red Buckeye
319740,4437 CASTLEGATE BLVD,,UNIONTOWN,OH,44685,4437 Castlegate Blvd,,Uniontown,OH,44685-6928,6928,-81.507919,40.956135,S80,AS0,S5HPNTSCZA,4437,,Castlegate,Blvd,,,,,,Red Buckeye
295880,239 VISTA RIDGE,,SOUTH LEBANON,OH,45065,239 Vista Ridge Dr,,South Lebanon,OH,45065-8757,8757,-84.21393,39.358534,S81,AS0,S5HPN-SCZA,239,,Vista Ridge,Dr,,,,,,Red Buckeye
272803,6805 DR. MLKVR BLVD.,DR M.L.KING JR.BLVD,ANDERSON,IN,46013,6805 Dr. Mlkvr Blvd.,Dr M.L.King Jr.Blvd,Anderson,IN,46013,,-85.6762,40.0603,E020,ZC5X,Z1,6805,,Dr Mlkvr,Blvd,,,,,,White Oak
265247,INGERSOLL-RAND,11819 PENNSYLVANIA ST,CARMEL,IN,46032,11819 N Pennsylvania St # INGERSOLL-R,,Carmel,IN,46032-4555,4555,-86.154981,39.96159,A82,AS0,S5H-NTSCZA,11819,N,Pennsylvania,St,,INGERSOLL-R,,#,,White Oak
363998,GEIST SHOPPES,10462 OLIO RD,FISHERS,IN,46033,10462 Olio Rd,Geist Shoppes,Fishers,IN,46040-7500,7500,-85.918506,39.939955,S90,AS0,S5HPNTSC-A,10462,,Olio,Rd,,,,,,White Oak
357961,CAPE COD VILLAGE,5702 KIRKPATRICK WAY,INDIANAPOLIS,IN,46220,5702 Kirkpatrick Way,,Indianapolis,IN,46220-3925,3925,-86.070931,39.882104,S89,AS0,S5HP--SCZA,5702,,Kirkpatrick,Way,,,,,,White Oak
257301,CASTLE CREEK 6,5975 CASTLE CREEK PKWY,INDIANAPOLIS,IN,46250,5975 Castle Creek Parkway North Dr # 6,,Indianapolis,IN,46250-4340,4340,-86.064946,39.916698,S89,AS0,S5HP--SCZA,5975,,Castle Creek Parkway North,Dr,,6,,#,,White Oak
315743,CASTLE CREEK 3,8720 CASTLE CREEK PKWY,INDIANAPOLIS,IN,46250,8720 Castle Creek Parkway East Dr # 3,,Indianapolis,IN,46250-4300,4300,-86.069061,39.914022,S89,AS0,S5HP--SCZA,8720,,Castle Creek Parkway East,Dr,,3,,#,,White Oak
317937,SPRING HILL PLACE,2412 SPRING HILL CT.,INDIANAPOLIS,IN,46268,2412 Spring Hill Ct,Place,Indianapolis,IN,46268-3316,3316,-86.203199,39.90284,S89,AS0,S5HP--SCZA,2412,,Spring Hill,Ct,,,,,,White Oak
406069,16436 OLD BEDFORD,,NORTHVILLE,MI,48167,16436 Old Bedford Rd,,Northville,MI,48168-2067,2067,-83.459858,42.406389,S91,AS0,S5HPN-SC-A,16436,,Old Bedford,Rd,,,,,,White Oak
406485,15840 WINDING CREEK CT,,NORTHVILLE,MI,48168,15840 Winding Creek Ct,,Northville,MI,48168-8455,8455,-83.479777,42.398554,S80,AS0,S5HPNTSCZA,15840,,Winding Creek,Ct,,,,,,White Oak
376458,9860 WOODBEND DR,,SALINE,MI,48176,9860 Woodbend Dr,,Saline,MI,48176-9465,9465,-83.753053,42.143201,S80,AS0,S5HPNTSCZA,9860,,Woodbend,Dr,,,,,,White Oak
406074,1241 BUCKBOARD CIRCLE,,SOUTH LYON,MI,48178,1241 Buckboard Cir,,South Lyon,MI,48178-8713,8713,-83.645805,42.477064,S80,AS0,S5HPNTSCZA,1241,,Buckboard,Cir,,,,,,White Oak
221157,"BROOKS INC, DBA FAULKWOOD SHORES GOLF CLUB",300 S. HUGHES RD,HOWELL,MI,48843,300 S Hughes Rd,"Brooks Inc, Dba Faulkwood Shores Golf Club",Howell,MI,48843-7135,7135,-83.853521,42.59522,S80,AS0,S5HPNTSCZA,300,S,Hughes,Rd,,,,,,White Oak
330511,WOODLAND ESTATE,9405 BRIANNA TR,PORTAGE,MI,49002,9405 Brianna Trl,Woodland Estate,Portage,MI,49002-8432,8432,-85.536414,42.180667,S80,AS0,S5HPNTSCZA,9405,,Brianna,Trl,,,,,,White Oak
327828,69720 W WHITETAIL RD,,STURGIS,MI,49091,69720 W White Tail Rd,,Sturgis,MI,49091-8252,8252,-85.451691,41.784187,S88,AS0,S5HP-TSCZA,69720,W,White Tail,Rd,,,,,,White Oak
345652,"RESERVE AT KNOLLWOOD SUBDIVISION ENTRY EASTSIDE OF IRONWOOD, JUST NORTH OF STATE LINE ROAD",71467 STAGS LEAP CT,NILES,MI,49120,71467 Stags Leap Ct,Reserve At Knollwood Subdivision Entry Eastside Of Ironwood,Niles,MI,49120-7818,7818,-86.207409,41.761443,S80,AS0,S5HPNTSCZA,71467,,Stags Leap,Ct,,,,,,White Oak
406289,4105 WEBSTER WAY,,BRITTON,MI,49229,4105 Webster Way,,Britton,MI,49229-8725,8725,-83.912271,41.953674,S80,AS0,S5HPNTSCZA,4105,,Webster,Way,,,,,,White Oak
405999,PO BOX 253,4020 RODESILER HWY,DEERFIELD,MI,49238,PO Box 253,4020 Rodesiler Hwy,Deerfield,MI,49238-0253,253,-83.7857,41.8946,S80,ZC5W,S1HPNTSCZA,253,,Po Box,,,,,,,White Oak
406409,2072 N HICKORY CT,,OCONOMOWOC,WI,53066,2072 N Hickory Ct,,Oconomowoc,WI,53066-9122,9122,-88.503044,43.059694,S80,AS0,S5HPNTSCZA,2072,N,Hickory,Ct,,,,,,White Oak
245578,7609 WELTON DR.,,MADISON,WI,53719,7609 Welton Dr,,Madison,WI,53719-3025,3025,-89.514275,43.043667,S80,AS0,S5HPNTSCZA,7609,,Welton,Dr,,,,,,White Oak
406385,713 SYME AVE,PO BOX 123,GLENWOOD CITY,WI,54013,713 Syme Ave,Po Box 123,Glenwood City,WI,54013-8530,8530,-92.176905,45.062731,S80,AS0,S5HPNTSCZA,713,,Syme,Ave,,,,,,White Oak
406499,3372 WHISPERING PINES LANE,,EAU CLAIRE,WI,54701,3372 Whispering Pines Ln,,Eau Claire,WI,54701-7180,7180,-91.505602,44.783376,S80,AS0,S5HPNTSCZA,3372,,Whispering Pines,Ln,,,,,,White Oak
385027,4885 PHEASANT,,AFTON,MN,55001,4885 Pheasant Ct,,Afton,MN,55001-9415,9415,-92.793914,44.877475,S81,AS0,S5HPN-SCZA,4885,,Pheasant,Ct,,,,,,Jack Pine
406472,36999 COUNTY 14 BLVD,,DENNISON,MN,55018,36999 County 14 Blvd,,Dennison,MN,55018-7524,7524,-92.924289,44.411733,S80,AS0,S5HPNTSCZA,36999,,County 14,Blvd,,,,,,Jack Pine
328733,6 HIGH POINT ROAD,,DELLWOOD,MN,55110,6 High Point Rd,,Dellwood,MN,55110-6176,6176,-92.962198,45.109606,S80,AS0,S5HPNTSCZA,6,,High Point,Rd,,,,,,Jack Pine
288018,PLEASANT PLACE,21001 JOHN MILLESS DR,ROGERS,MN,55374,21001 John Milless Dr,Pleasant Place,Rogers,MN,55374-8400,8400,-93.54765,45.189231,S80,AS0,S5HPNTSCZA,21001,,John Milless,Dr,,,,,,Jack Pine
290380,LAKEVIEW HEIGHTS,8434  149TH ST. W.,SAVAGE,MN,55378,8434 W 149th St,Lakeview Heights,Savage,MN,55378-4712,4712,-93.385033,44.732449,S86,AS0,S5H-NT-CZA,8434,W,149th,St,,,,,,Jack Pine
258317,228 S DWYER,,ARLINGTON HEIGHTS,IL,60005,228 S Dwyer Ave,,Arlington Heights,IL,60005-1640,1640,-87.997628,42.079511,S81,AS0,S5HPN-SCZA,228,S,Dwyer,Ave,,,,,,Jack Pine
267251,2422 N SALEM LN,,ROUND LAKE BEACH,IL,60073,2422 N Salem Ln,,Round Lake Beach,IL,60073-4943,4943,-88.071267,42.391538,S80,AS0,S5HPNTSCZA,2422,N,Salem,Ln,,,,,,Jack Pine
260201,49 ABERDEEN PL,,SAINT LOUIS,MO,63105,49 Aberdeen Pl,,Saint Louis,MO,63105-2274,2274,-90.307986,38.641161,S80,AS0,S5HPNTSCZA,49,,Aberdeen,Pl,,,,,,Jack Pine
